block_number;block_timestamp;block_hash;transaction_hash;transaction_index;log_index;value;contract_type;transaction_type;token_address;token_id;from_address;to_address;amount;verified;operator
14401793;2022-03-17T04:08:24.000Z;0x140a153ac4e77f123aaf391fd866ac987a1bfd11bb40aadf92eace48daf79cab;0x5cd779040126325037b9ec25d0880f5393414842cac038c93554100c8c9a06ce;1;2;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;131;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401789;2022-03-17T04:07:30.000Z;0x525ed472d1dc36a919beb8d0859c5c5ad1c6a8e81f0374366083059e0028254d;0x23984bb113380613d5128758940ab7490288a098052fc42672024a6e1e41ee70;4;28;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;132;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401785;2022-03-17T04:06:18.000Z;0x8ec45458cabb65b9a514b176493529b965aa5b5a166190d15c4075be6cb47e1c;0xe9d54e8943ad591fd00a5080432fa15fbe0cfda5987a0ac47e122809515a6412;14;44;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;133;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401783;2022-03-17T04:05:35.000Z;0xc7c44a2ace71c0ab7ba486a5ffebc2f242743ad04ab91706122e6316ef22d84f;0x27fbaf644d0f5de95462f73358532ffc1d1269433448c76e1cc8d9d1c9a38dd0;35;51;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;134;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401780;2022-03-17T04:05:15.000Z;0x24dc2af159f9a79f02caccd5fb9514fa62010c5d536a385c94b0c069cb8d96d8;0x9d1290383c7edd7bf3598d4a3b4362cd5bbcb7ecfe25ebb91678b6a60be7b8c1;2;5;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;135;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401777;2022-03-17T04:04:34.000Z;0x521c1a5b2918dbaca67c810bc39062607891d22875f0092233c80343fd396d1c;0x4b883b0142742e657034ce6ea53fb29a7ee051ed0617d7772e4ae506c5bb74de;2;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;137;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401775;2022-03-17T04:04:01.000Z;0x93b97dafb856769d3861eae356ccd9c6e53de87472851149bb2b220f56d003c6;0x1f643af8ffccbd9441a7172cb605b0111e69b4158a4d895e3da90ffe2f8b41ea;18;109;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;140;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401773;2022-03-17T04:03:37.000Z;0x71a464c9d95c66a19ff4c9bff3d3734ca7f74a64c55eac9a51a1dfc6e2364595;0x572cc8280276bc5ce75652bb244fbade12910b4fc5a2039cde6f3e98b53e5c2c;8;14;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;145;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401769;2022-03-17T04:03:11.000Z;0xeaa7f5880abdc50d14c9b7b120d31891d3515db9e10e4c718eca5b92246f6eae;0x233623fad2eade6901028d1c84bcb91b5ed80967ccc4365e2ec12c35bfab5b9c;11;31;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;148;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401767;2022-03-17T04:02:32.000Z;0x78112aac73e4492ee0b33a931d782d29f6ff46ea8abeb8717ab643234d6d312b;0x60b9cb9ae50581400c2b0b762f5278d72dde18c65b1c6edeec50927a73eb635f;2;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;154;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401765;2022-03-17T04:01:48.000Z;0xa4ea92eafac9c9c588ba85681fc16a40b476f157b27d286acc2ed5719be4ae95;0x84b103fa8bfb6b075b212facb7e152e6653e4cf8b076c464c2f6ab15b1e7d422;8;26;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;164;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401761;2022-03-17T04:00:55.000Z;0x72a4882abccfeca4c1e372587f947a9186a963f62b5ac027c7422c93326ba205;0xbe0c839c0db907f8bd82e81e21601fe5633beffbcdb7e8a0d1140120d366eb6e;10;24;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;172;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401759;2022-03-17T04:00:23.000Z;0x5284249709b8c0d09f8b8fc8bd4ff6d60716d3145c72a124f68361c0186b03ac;0x29d6970350de4904550e0cca926616e7dc7ce4a965d73924a7966cfb25f1e88e;25;57;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;9555;0xdf67544b82971a823ba1a3fa1d243a9eea392eb0;0xfb47b2ca7df248d36cf0e4f63bfd0503c25debd4;1;1;
14401758;2022-03-17T03:59:53.000Z;0xd5d636eae58e34147a19b57f837aa85a7f65326dbaaf15bf1f0943c1c36d139e;0x8fc4d5c6d938a92802d576c3ccbcb2ce5cee093ffb01ba442811708cc9442e83;11;32;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;176;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401757;2022-03-17T03:59:37.000Z;0xf8e0aeb610838df4f7c4eae571b8895fd7cbadf3d75823b999874c50bc67d0cb;0xfd48ac135df4180a1ff98dfb241c8e95c9aa9e1d383a799af2a037fbad5a4f6f;133;158;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;8164;0xdf67544b82971a823ba1a3fa1d243a9eea392eb0;0xfb47b2ca7df248d36cf0e4f63bfd0503c25debd4;1;1;
14401753;2022-03-17T03:59:02.000Z;0x1bcb8cf689e537acbd12c9fdc54627e73fb72a9260eeffb5604b26fe9794c4a6;0x86869cf205cdc2e13ed918b0d79ec0e06bcf3f88798e55966862b059333206ec;7;14;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;178;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401752;2022-03-17T03:58:48.000Z;0x5cf30a50e913484653854699ea4664a51b7fa74c837f40fc0a6a2df6f7580613;0x878fe89f8d5ea511480320bd8be6d035af40056e70f8bad80afefd50c1a3980d;128;226;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;7967;0xdf67544b82971a823ba1a3fa1d243a9eea392eb0;0xfb47b2ca7df248d36cf0e4f63bfd0503c25debd4;1;1;
14401751;2022-03-17T03:58:27.000Z;0xd03a2556b9c6c23948c74028fae5c3a80d5e9485d3207663fcaf70d027e4197a;0xf585956573ee6482fdae89663d2cd4a56bc0ea87433e98802c503fd04c10c2d2;7;4;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;181;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401750;2022-03-17T03:58:20.000Z;0x1f0562dacd9de508a471c810796af9a9f34eea707cb6217710707e86af7b54af;0x1479c8fc8feff8a99cd33aa6c9b41e4f0303c69aa8137000f69b7daab52949de;122;383;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;6152;0xdf67544b82971a823ba1a3fa1d243a9eea392eb0;0xfb47b2ca7df248d36cf0e4f63bfd0503c25debd4;1;1;
14401748;2022-03-17T03:57:31.000Z;0x552388fb78ce3dbf6ac042f9ade77c7e35a6a616ebcd503878ed1c30b69fc581;0xe99c2572a21de53e456bd66538813373c688b40c941d4ed31cf7d5485febc604;112;51;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;182;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401741;2022-03-17T03:56:28.000Z;0x074796d2341ac14f8155601f13a225137c859c2329b3ac5f105dfaef2dfd9f13;0xe9dba2813bbee8d8e8c9253b83b46fcb9bd4e3b46b69e43b8c5400cd9fb9132e;1;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;183;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401739;2022-03-17T03:55:49.000Z;0xf152986446ccd841a5f0f505e03a39189269b481b144855db6c5240488f6b7ee;0xf00f4939f0a84d8f5345e5cb8532431001692510721acc5bbc1e535e44c1fb18;68;31;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;184;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401736;2022-03-17T03:55:14.000Z;0xce0ca714f20f90d6ef5e5fd3af2d345957c08fc3c973ba8da2116e1c8d6e49b1;0x7715ea8210518881efe7e394173d479ba0a16a51f026f808f102cf20960dffe2;80;20;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;185;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401733;2022-03-17T03:54:56.000Z;0x5b36916ef299eed67981a9c482125c97dddd420f18fe1373dfbb87b9b1d08b82;0x0fa860675740a9ccc4a85adc8a1689a262f81c1c6fa5e5c49d49163031d5c59b;1;2;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;187;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401731;2022-03-17T03:54:27.000Z;0x8c6ebc0fb3f2d20aec7b4702f82e445ddeb2fb2af433ce7adc63c3fd0bef4210;0x42abf5139c69b78162f810d6a7a4458f35ee54eabcce170399b4516d5b92d352;1;5;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;190;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401728;2022-03-17T03:54:02.000Z;0xdb1d455a2a47c7170be55acdc9244352d9cc2db47c32a00883a1893fb6bcd9da;0x8498ce4a513f4bc7d9fc936096bafbf09447f253250e9d6652bb429bb91e62ca;0;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;191;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401725;2022-03-17T03:53:25.000Z;0x75f6dede5059f9fa1688296cda22aef0fc77ae3d0f934fc06a59b538c0c10ca5;0xc3e8cbb9d8b6b3b738f478d42e871f5cab5ca7ea3c963662449a7a277f0ce009;7;9;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;196;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401723;2022-03-17T03:52:44.000Z;0x3548d03f6fd7f43084cac68c36fec6533a3ec227e8cd7785fccfbb4d8f94e311;0xd685c6ba42aa0f214057b179b3f0a7ed75d583d16bd42b0551bfd0e719b940a3;8;18;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;198;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401720;2022-03-17T03:51:48.000Z;0xe5ef86ae0ec6619b71bcf259eb236d1c30c65ed45541f482607a0b0fc91f3e77;0x86ec2b1616c8cede493361d539630492b657e883cc01a777c5ef3f56c85b745e;19;147;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;199;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401717;2022-03-17T03:51:37.000Z;0x6dd0704ef4d4bde7584e243ba78ad15a2d731c6ee763f5f9865a6276022a2ecc;0x5b0ee618e7eef1baefc510019edb2c9b5962ee1730e497d34bd6e68b94c96f37;6;10;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;200;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401713;2022-03-17T03:50:51.000Z;0xa87c69b6328d87c94c008b24dac5f14918d678ffd969dc623b7cf568c53b5473;0xfb0dd1b67d81b33e9f596cfd3306182077d1b2a34f25a5d0d8d2674ecbbd4358;16;98;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;210;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401709;2022-03-17T03:49:58.000Z;0x69f42dbcbbcd34cd9380aaf7f755ece6d531d2a5767ecef00c2e3d5fd566baba;0x2723fe0b9afeee11493fab667c9a0056e6f1a3292788f772d513c6f0b8e150e2;12;4;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;212;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401707;2022-03-17T03:49:24.000Z;0x9ae8c94f72937b0f316482d05d68562926c66c79654c0993fcbf108f13f0d8e0;0xda9fcbdaae3ad44440141456b386d592e0858f1dcd6fe0c075f0deb670b930be;15;42;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;213;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401706;2022-03-17T03:49:02.000Z;0xc746b667c2cf36f0be99e693690b36c455a0a09ad79fc40a78b193b7a66a17bf;0x433eee87731a3e17de5df1af182fc2d8115f37037101cfdc04655ee292be20f2;17;3;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;215;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401703;2022-03-17T03:48:36.000Z;0x2c51faebc853231fd4ec7ee837ae2b61032a0b9c4771a26b6cd266f87167f92a;0xc17df4738bf5004a0511c7a5231d1dbc15784a55883eaedf831e0c1ebef97b1f;1;1;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;216;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401700;2022-03-17T03:48:10.000Z;0xab93968c7edfc6cec64c26804f184ca5d09d4b01d3d8c62879935a1eeef57125;0xcf679f824959cc430446f6748f9cd28b734dec5e193c30fa77835ea21c61d5f4;9;23;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;219;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401698;2022-03-17T03:47:36.000Z;0x809e2d333fd1c2d4d77cc34532f91f02a0799bd9d78880c89403239ab4fed655;0x291cb980a7f923c408e7683874f11d6d339192df1610adc97ee08ffec5b9886a;20;71;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;225;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401692;2022-03-17T03:46:50.000Z;0x811b8fa55f84f899a05a883769fbc2890ea4d97238412b33ed26d5a45b805937;0x8cc21c778b003b9edf949d0bcdc9769aea9a2b17c5c583932241f20a2664f143;8;36;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;226;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401690;2022-03-17T03:46:12.000Z;0x95294f91070932d3799ecbf41a83d48549f26c95d6e6e52ba51b36771b799538;0x5985007310b940315152834d38e1590e8496b43036d61a5e66905a5a4351142f;10;14;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;227;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401689;2022-03-17T03:45:51.000Z;0x77a0ed4a65bd0ad01d5bbb59997da14ca77f140e6b586a513dad63e7a150fb4a;0x05bd3aea58376c1916937c571e5c83f2f95a3e2dbd711dabcc15bb373bcf22bd;9;18;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;231;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401686;2022-03-17T03:44:58.000Z;0x28644fe496bb377dad63c4bb10a3a37271680bb3e5f06a7d09110e71abe9c693;0x4d9e794489929a11c8e8d69cfee7371a4f0d509ba930fd1d9610bca581ca8375;76;15;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;243;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401680;2022-03-17T03:44:21.000Z;0xbd3759541cf7e26068a9615a67e0744e0132c4d5aa707c1ab0961b99ce0fee3a;0x6c90ceaf955e319e3b81ac3788e299541c49c09d3e16bbcfca4f595a08d092d3;7;9;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;245;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401675;2022-03-17T03:43:38.000Z;0xea44627e7d73359664e2b1f0559f5d9fee70969b8429ca29e9995e262086de08;0xe5e2e6e1eeb28f2f6805f2fc231a8332a6e042285277ff4c79b2dfa3cdc613f6;39;68;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;253;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401670;2022-03-17T03:42:47.000Z;0x6146ede86b03e979f3f6854f317c46c278516b03f5e200ba73475c2bf578b445;0xb8f60d088180575b657a61a0b121e8a46f348299a2059e0debcf44d6ee039665;30;37;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;254;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401663;2022-03-17T03:41:15.000Z;0x02b1122dc46f851022f6d9e4d1e4aa354b99fb07f6211618a797b36841321d55;0x973e2f633c09b49194fbcd5afb91be762ce36f73100f9a31111bf363bbc65e81;22;51;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;261;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401661;2022-03-17T03:40:39.000Z;0x88d4ab20191a829febd5a4b08707b6bb06c5e4f2593864a53366f47808aecf9f;0x7bfeec8c54640cf34228c9835018c8efa14bb464cce48088803e42e8fbc4d16e;12;42;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;262;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401659;2022-03-17T03:40:26.000Z;0x7c822d57525bed66653f4ff7ac112cafe615454ecdf67c26897a11b3f25517bb;0x35046a3c8bbd7819e8f6f749fd2ddecf64af59f44649ab029b5d1f7f3842fd7f;26;15;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;268;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401656;2022-03-17T03:39:16.000Z;0xa034d8da0d4cb1ca219bb0bb9c0a80054297ea74840d93a58f7887c6d42cb6c8;0x78144ca6b6377c84841c1d106ad72a827f47a9d03bfe1d638970fb5f2f6fcad3;25;32;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;271;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401653;2022-03-17T03:38:46.000Z;0x214581ad93f61ade91651f55eaaf75f8b3ea4693247b2ffbddf3474426990c0d;0x3016dbdd4010636ac5217096343d642d09edf13208af01be8c5ad0710500e57e;4;12;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;272;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401649;2022-03-17T03:37:54.000Z;0x9465d760557caccff0a9842f1ba392a14f608811a3c26d8e98af91302b4158b8;0xd525c7fad9122d144f5a1778d74d272ea93c47fbfbdab5df683f6cd199c6c996;12;32;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;276;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401647;2022-03-17T03:37:21.000Z;0x1a4a211a153389d0ffe6659bfc378487bb89df2103430e8a8ab0c70d3697da91;0xf53dd96383f725c7741ad52f392d2a2914411e0ddb22da0108bda35c54cedf9a;13;32;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;277;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401644;2022-03-17T03:36:25.000Z;0x2d09513d61d4be570de179e3d71fa19cca54b1b581051169d3d191e576cc664e;0xafc2ef5d28b784b513b478e1e3b2e6179d5bc856338581864783ca8df6067e59;8;23;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;278;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401643;2022-03-17T03:36:15.000Z;0x4ab5061044b8ffbafb570aca9479048e03954ffbd2c9004ba77985ccb84ed716;0x10e5219cab3656b13cfc6480a89f7b403cc2f826246abe832cddcdae475948c9;4;2;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;279;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401640;2022-03-17T03:35:17.000Z;0x38933aa9e9c92f76a7ee4f0f1f0366aa45e6cd526bc62f02f57715936724339a;0x5a15903755dd9524cee685097793480cf804daabd89e86d81e405d81253b8e3b;11;47;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;284;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401638;2022-03-17T03:34:37.000Z;0xaace67bd272c1e75020944e97378126c266fb4a80cf4ec29c50595ff68a63297;0xd8d5e8a790a980e5f50f64717d0f1f17af6e2caaf81fb939de8582cdc7b33e2b;11;41;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;288;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401636;2022-03-17T03:33:23.000Z;0x10691251bc18b69decbb9c76d57add26d1ed83574916e249e7b958020fa1daa3;0x10fc7f41d6852ca9d66326ac900c7d3bef69f93d53b6b63f65253eae14692875;23;72;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;289;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401632;2022-03-17T03:32:34.000Z;0xf93cc0c44a700788801ba292d4ee9d1fc893a912cfc9611f6b0110d38d3cd5f6;0xcb2d2ca00d048c64d1d3baa6c515395a641df099576933803967f815cd22125c;13;42;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;290;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401628;2022-03-17T03:32:10.000Z;0x44ab1421a5014113c200ec767d7357eab3c2e3c7a855d63346f10405ddc8e9ac;0x67441b9ba44defe2f2bdb31ae16579d00ece1e0b7b7a95422473ea52155a3834;7;11;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;292;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401626;2022-03-17T03:31:56.000Z;0x7b7dacb75c4140a3b559bae2ceee23c915cddbc885721613e964c9a7b9487f5c;0x70eb2d60374c19974312278e6caa18f896bf00d5e84ea801c90b3350e9f42ee9;6;12;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;296;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401622;2022-03-17T03:31:20.000Z;0xba634a64d42c3d7d0fc0b12a853d81967bb177e1cd4225e0e2ce61696cdc27f0;0x3b70990415cf274da4f057fff1de5c8989450a9347dbe99e3aaebc5f411ebc70;19;33;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;298;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401619;2022-03-17T03:30:36.000Z;0x8540d852e21ffc7a85f54d2540a06b85ca74af8eb97f77682c1362ff6db88eb0;0xa22ef3b9f8743b14e30b9b3745d4ec0096c459615b5d0b7fecdc9851a70e2085;23;47;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;301;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401616;2022-03-17T03:30:01.000Z;0x024851c30f217597de8c9fb66845642c8d62baec9cc775d312a483789b0c5372;0xa6921a0fb5902aa908f8d89070c58bc4e5979734fd6604b37bd1448eaeef8473;4;14;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;303;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401612;2022-03-17T03:29:25.000Z;0x5376578f545846391e987126f2af65760370d6a68e87b434e4d29ad366d86eaf;0x4fe1c2367a1e658295a56fab7a6738a9dc3597188892924d1a8b6e1b91914dd4;11;52;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;305;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
14401609;2022-03-17T03:28:28.000Z;0x74f800f4c3c86054cc3e89f72b744fa966728c709e07490ce0cc2979a48b650f;0x26dddcc449ccc7979894665f761463a3539972b6335b946494ce6faf76ab4a07;8;4;0;;Single;0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb;306;0xc352b534e8b987e036a93539fd6897f53488e56a;0xa858ddc0445d8131dac4d1de01f834ffcba52ef1;1;1;
